site_id	binding_sha256	state	rationale_id	batch_id	evidence_ref
8ae1931a670771701f6993fa075b0d5a464cfa0ca9cbac282b25d636ecbc49fd	b44423d8e581207e19830ba243a4a7f02e9f338de4aa4735d27204b9880e38e0	resolved	resolved-construct-retired	misra-burn-down-20260827	removal-evidence exact MISRA baseline bucket absent after pinned 2026-08-27 zero-growth refresh; review-decision retired debt history preserved
8ae2d6e9d3ffd84fdf18c7a1e055e7aa4999651340c729ade7165dba2e055826	baf5ca2e3e28d104eac47d1529d4ace300103de4dcef7de567f9ec45cdb754f3	retain	ratcheted-preexisting-debt	wave-b-20260824	review-decision MEASURED high-water row, generator-emitted; unique, sorted, counts plausible vs source. Freezes debt, waives nothing.
8ae64184d938acd5c9f83a114104a36a6caf4dba8411f7e531f9fd64c8df809e	56fbaeb40879aabef84da96e66ce876dbf69cb4b1c79718d9aeacc19a045873e	retain	ratcheted-preexisting-debt	fresh-reconcile-20260826	review-decision D-004 review evidence: anchors decayed by admission, live 12.1 hits ratchet-held in misra-baseline.txt; check_misra_deviations.py pins these row count; binding-refresh final-source semantic audit 2026-08-25
8ae891a1c71dac6461e6471d2ae8a70c0a8b9697792f658fb05ecfa9615e73b9	97a90e91fa55ed3669a4b04b4d790d1483717374d7c76169c9f32803203a9f8d	retain	ratcheted-preexisting-debt	wave-b-20260824	review-decision Recount reproduced the ceiling exactly: 27 uncited MMIO accesses in libs/ra8_hal/src/ra8_usb_host_bulk.c. Shrink-only ratcheted debt.
8aeca8c8c53cd13228dde2cc7d1a6f379d1959776f05e6db552502fad4b2c45c	0f49838a36a4bb3329b85a79e5f17e35d77bc47368bf252da2a709754787dc67	retain	reviewed-scope-authority	fresh-reconcile-20260826	final-review classification-batch census-digest codex-790-governance-report.md and audited scope census digests; scripts/checks/markdown_reference_policy.py:296 checker-scope-control/suppression-control-plane: Scanner control-plane value defines ownership, syntax, or census scope.
8af2a3af64b589909e0faa651a7c827f395ec593728b6f37b867ce1c58c116f6	0715fc97e60d1a952689a831e97abe0b1123ecc47eb9e71713766d74a05d28a8	retain	ratcheted-preexisting-debt	fresh-reconcile-20260826	final-review baseline-consumer provenance-note exact shrink-only key and per-key ceiling; .github/tree-coverage-baseline.txt:280 baseline-ratchet/measured-line-branch-floor: Single-tree debt from the pinned gcovr producer; coverage may only improve. predecessor-site:03e054bddb132832591cea7b65e7a7a92704c284b9b54db74ffde221d4cd1375,076cc22b98a3076277ceeda3e3c072edcd8d3559e59da689c1d8caf7b5d2c907,0c1e914d8fc50a3408c6165ac29e3b8e1bd275ae9aa42f1d29202049ae789b62,10071e782e28c3a766d93608e8aad88e9c221da21f5b26e03f1e491728ff8b1b,12798894484ba7f83dc529e2356caa62afc3c55e58574dec12428d063ff87e61,14cf0ffea0b3c88b8042b630c2224bfe0dbc20a0d21ef9682a0b7d51b75d2361,1a2b380df5141d9a9ccdad2db0128eccca21ba05803e373f396a2aa0c5036fd8,1bbd6ed7dbe0b45d852641f4d6b67fc5f2d89e11ed83f3852e8bc87410945978,218bb2613e662bb87024668855bddbe95d3ff9014574cc5d8158c57aaa5ca8b6,237673f9e652635e02744b549085dd4109fb401cab5955822f5eedc97bdf8cb8,23d1f7dfff4073849c5eed7a1c6fdca9070a1558b0530c5a132b68213d15fddd,2472139a288e5d8ee892b3225ed1b7acf9be3d1472ee74425a395951973b5dd3,250e6d19169a91eff2efc098fdd235b140dffa9b3a65c15be697eeda11d03b26,25100a2ba67b2ce1c6d54800a8622ca0eba905c3a726e1ef0928540099d1184e,276b42c737c540e408e33ca9d652f836e977712765ff1b46d669061bba957b72,2801584c60ba0a51140dff3962970fc86694465bad1e0037a3b7ba83314aa95d,2bb96e70e09ff65de481d665bc50faa2eed650ad44832de178fcbc26b0cde453,2ca230d9686c4d0bb6d4bcbc3379fc031e6463824386618b06a0bbe90dbfd3e6,31077121bc59290bec29c8ac037fb1a7b7ccb687282db3e41907955e926e7ea5,3174ff291d185253f29b0585bb126f0e1eb68576431e98afd27ee8f466e4236c,31fdeb84105bbf0fb7735515149eb84f4f91078961c44330aa0c32300de6812d,3368dc8c51cfa142d20120d190d68254232c2a99f07e6692dcfe76a72a5e9da8,35ea5e70637e0f4b8812beff7af56ddfdd768ea4a6380192ce1e9c80e0e3f286,389facb10d78a49e377d235eec5ab52069896b5783ccacbd7a4d28d93c52d59a,39151168bc078a7e18b20fea12c50a3943666628c23d45bcbeaffc0a6d3ef3c8,3a3a1eb0427dd648d14fa9e45f28db1a9c50f1d7d8451878597737563c5f9394,3adc52811735234ea3a37256deb849119923d1cb05e34e17a78d4dd8fdeeea8d,43f96de514b604ab23d08ad0ec7ada788ad0bf3c07b2ed0bebdd8f3e2cbe0f88,47734179f058f6f9e8b3063223fa3ea0f3accd3fa553ae41f4a26daf3f12fbf7,48b633f8afed66375e4de37ba1665deb8fb470da02166adf51f174c69c9f0a47,4acc773c1714505516ff09a8f4a12c0d96fec9710d004dbc6119932a5ee6416b,4c4249eb3716bd299cfe10d39cacecff10d5b2c0def4dd2974e6634c0c42f3e6,4dfad93dc576541226726909c9e186e2dbfc4bd145498f51cda3b59fb51d526d,4ebd148912602bfde8b38906de4d7ea0cf0e7d7429d5782f07b4c4234d1db1fd,515e4768de498006f0dd4b1f32a108aaa5492b907114e3008c3e6240471071c1,535657e39802a1c356e73914c30fb8ee5512962245179a78e2c1392f6b2e8f90,53fd3ec6ff2d69e84eaeb6cc30ba72d47b19b77cc403c323251d31de9813cd6b,552670dbba605129f61da8c2282250e6f3311581e3d17add792735e4f7da011f,55384e587cd53c0f579f6a0d967164a9b90a0472393588087901f7e6b7712749,55afe6e7819c0afb5554f27d856b6c01900d11b1a89f8a21b2c244b7672712f6,586f276671db8ef5a1b4ff091d33e9ecc68df6488609b3791e6956b25415e0c5,58dcc33a7e92a31423251e2ffddac9b7cc0296f4bca1e3cd7ca067e011bc0891,6214db4763db04829533089eceddebd0be526775f512b15e8d0012e5f3dcc10e,62ea2b95ea5ca6d1ee724f6cff7702a0990707d5259b9cdf2a90ed6722d5ac62,69080029ca75f767d6a5035167c1b235302d56d14a88f2934ab8b7a91f1118f3,6b64d9499f65fb9e0358dc6585fc0d00a3c4a9122cf36941bd00e8818b30f15d,6d64de302c68c51a3c6e554629b686ef2cbefc120cc9dc412b2065cb1b73c1e2,6d985e505125e1e298224e0a041308d053fd8c18a2451a1999718af7892a6246,7028e236fa40bd9681c022a26fa85b1b6b5402bcead85cb3f23e2812fdd5c884,72241c601b03f5c0c48f7a985f675d3e3897f7b487daff94383f847a2eb80aeb,73d317e4f4b45aba9d028ed6648de13bb2c9eb53419a13a5b64ba850dc165c6e,751a42cf2f341e1435cbbbdae6f0f59d86b6abc20e8fbb3d799d69bccc3f492d,752b17a1bfffe544d62c957e3d97b7786d0fda16518c975add1aa8501b2a77c7,7f0523afc347170cba9e1202995c1489c245e259b2bb451066be8343daba87c3,804f5e840a7c43f1d397cd8b3287c21eb31cd16effd8807a320a382de05c4064,80b8d2b32e1cd9de76fefbc95f01de7b20e476c83a147749a1348842c54a428d,8309fab361f74bcdd022a35d3c1f0c994c22a70bb7007f39f3ac4ceb541c1b21,843d0cf85d82bfff9d7e05c1a894f3674a4ad524ea9ff5545f4be483e6c30e21,8ac7da7b8fd94d9dbd579590eef38ddd652a3877bd7dcb0f133349e87b50c3b8,8b01d718781493b600e920a57a7fc8ab7c62bd8128d89a7db8ae254f6123bab9,8d04dd433c28ce7a974482e1c2a2939346b1a0bacfff632b039a7acc7ca227b5,8e133fcb047fd928a5d967a0b63551d7199d2980db57922ff81fe6b7de88c3c9,8e29fc2dabb68dd111575672bfe56bc35a14271ba4070586df6abe73484a1d77,923e4beb90ee4f3feae8a10d8f1d3757b20b811ed3dea167e96973ea1a44ffdf,933d8a9c5224955af64a1913ffc6d58d632e1a2a5865c6f78dab16b6a6c19c5d,94cee3641fff9503aaf6c808d4c2d233096785b4038071eea57832709bcf3ae1,963d13dbfe883a2c92d1a19cd9d210f8d4b79ff73f5b5e618f0c62a3f5897ad0,96558afaabd4f67d4667fff38d3e4e6548d61cc3c459e7521f8659f09d3f9122,97fa3d7545ca5ade5f30f90e53d8506d1c917ee31538c58aae435895fc2674fa,992f51a84e63cdcf58d5eb6d84cbeddb60da662495ce18eaa00112bc858ddae1,9ce0fe76d1aa30af6d0ab40234685bd0ac7664d58e070e68a3963603027f3ec4,a134a0507d906a14460bbc9b32de600b96795f52e2985838a4adb989bc1471a4,a1871352c39dbf978396cc89e4a3d474ff10a06100ee9a76fb3d12ce0067f5c4,a1a9949f40d7d48da713dd1b6e7ba9dca8504f042e98bef9d0b8332cf24e3654,a5fe437a225b95266b99e7dfdb4a62e4d708f25079e084445c6a434513fbb37a,a63ed17de58a15cf91294197a4bf9cf2ca1975b4c57e789a7bf6bb7e02c3b615,acea97ae7794ec4d048d8b0b40b462ac6074eda9ca8dda9382c7fb3429b5d809,adad4eea5699aff1404be2fbb9e5c5345abf5e675eb42b6897ea0446f99add85,b5368501fc14e32b6df21074b2c9aecce74f69aa6a6d4232bbedc846db1bfeaf,b8d31a9103085c7a5f4461743dabf6a96390f785fe5fa4d29dd856ebd6f8b84e,bb699541b560bd71da91e0c34b6719ee09fd46d0794f7968f4b23a0b58713fbc,bd8181d775c13cecae147f3ac48a991885dc0b08c81ec3bb1f230f4306dc42b7,bde6858f42015649d66fd2ed7844e7ef329d8647c38e0b6092a2e8d21af0a507,be5010dad9861ee841d01fe0a01f52021718c60da397ba814ace38afcb68bea5,c03219038ac8ac207436734ac11711c678dc460566b4a187cb116f0c64e9ac3e,c1d5a3662662156b226f6815f579f386d6f77bc9882ffb03aa4125147fedb581,c449124b3b93f03d0dd6c35237e0c03e958916c3cb3ee1df75b28e125f9fd086,c44fb037c9448e9b31157008533a0de23d731ffc8004098fcf7fcea1967b7d86,c5ff30049e1f01581d2f3fc2a1733aba13b04895320fdfd483022514f147c34f,c6c3efdb6625ec80b553dd560c4a2896254f3dfedaf170b4c29be488ea4b9f4b,c7f5c4190c16b6912f381ad42baffbc60d2ffbb9e03a69f05bd9c52215051726,c90498fc44fc3676cb6c53f42b5b22d98ea75ea3b613f2fb065b013f2f3aa39a,cd6d76f9060b41e67e0a64237be985e9b3e37751f8e2cdd18c97af22ef966364,cfbfb6442179eaea590f33f1f4d8f28adbf4f0218a68fe0ad7ed5230b4479546,d08823b811665a5c70ae9a548a77162f3bbdd5b68362b79f281d83bb1d5062c2,d1584b769c638a12c858c77977afd7bbff06aab7178507bf1138063373223c37,d28561878c820e10ff6db2193d423cb8f2b5b904c05ae05d7abb7f38491830df,d5fffd42f14ed63e79a7b7610fc937385cf40fdadc7eab0cff831eeeb33376e9,e0d30c2dcd0dd97056cdd70ef95609225d37e84e795fb9b65e7bf5367141625f,e370f1f2e180ead65e6ccbc7535aefc30b3e3fcc0ff0792b07f90beb28a8ad3a,e65ba92eeafd7db50fb7ea378e71236d26eb4dd6fe014c3a7c86407e0ba23dc7,ea9ac71bb1131fcd69ff2ac4455812bf89dd37efd3905bee27f3d23ff638dbdb,ef0e7a6e406dd4b77f1d101f693902711a78f0116cea8e86f34b2012c617fa2e,f050ee09e3b884d1d52d9f534e86240f3fc8f8582c1f8456e87cdd2b3508a68c,f1fc549f1dcfff699541337bbaffa028b6cca66a77bf6ec00d9d992af8bba902,f4b47733e4caa27bddcb1204a65bba3e84c76254f1e06610d1658889ae5902d5,f51def04962e1c73985021c20e63c9fc1ec456dc19cf3abfd42bcae2bd910ffe,f858a41f071899b885c92484a7b171c2c8ca671d94ca2dfb18fd7efd9067a0db,f885473f0fe29d1e793d353053d8249feeb7c924f1ece0020ec5ef63f0e0a3c9,ff770808bfb765af6e6b37c996582d433467a256daffe7fbdfc820d0a627df8e
8b006af9ef395727d565fb926715b201bdb198623ddc8db2b2c86530e5d30d2d	a54d850b163444ebbb69cc73f200a44b6352e17959a44b5876960b01828f9a05	retain	language-or-compiler-contract	wave-d-20260824	review-decision Function address stored in a shared vtable whose typedef declares void* ctx; sibling impls behind the seam write through it, so const breaks the bindi
8b01d718781493b600e920a57a7fc8ab7c62bd8128d89a7db8ae254f6123bab9	6cdc47f9c8379eee47fe8dfe73a8aae63bad62bc012750790dcc5dea219841c2	superseded	superseded-identity-rebinding	fresh-reconcile-20260826	review-decision MEASURED high-water row, generator-emitted; unique, sorted, counts plausible vs source. Freezes debt, waives nothing.; replacement-site review-decision final semantic key path/family/rule verified;;; replaced-by:049e8dd5f1f68bbef9c0f804af3bd2137942a5b1e5995119b36ff8f5140b0059 replaced-by:04fed31b0c1c33e1eb3cf5d9aaa2292c7aba4416b7df61ed75ed1986ed17ee66 replaced-by:06ae0d61e34b44123b8c6397c57b7996a8501d87a35109aabca588919acf2741 replaced-by:0a95c1353ea25c27b9c50659ef3ebb983466ef7d742bd24dac415b9248916840 replaced-by:0c7327d0bdf4ae829c7231b02b03eb6af364ba88650b6b828205edda454e73bd replaced-by:0ce632bd6e638971c38bc150f531c80e9dfb932966f698bb4fa1eed01cc71940 replaced-by:0d2014d5f2b2eb134489da14352f87a44ecdd08f98fe84b5e9b0bcaa6d37e882 replaced-by:106e8a66dcbf83c7eaaf4b75fda33724c5b37e809d7a5c88d1abd9dcfa448666 replaced-by:124d771dfa9524b7fb83b153ee47288a74b0a073ef46ff1f041d8d8922a2c467 replaced-by:12951248be2b673cf725463a25b4a8e894b8202c8acc3d66c2089b7d34172c0b replaced-by:12b0d03f9ab4a0f2078611d3f1b2802dae3a8b3fdd6e4e8ca5857340cd6bfc19 replaced-by:14deb0e62745ed505ebdcdb0d165f0a8824be81facfbc9c62c7fbba7864c7d99 replaced-by:17b205a0326819a353a739c14d07a5221cd87a15ef91a4c8196bef54e1bdadb3 replaced-by:195937f94d4eae884bd931f8da5bc127cd4d34e8d695c853cf079df74ed134d9 replaced-by:1c1dcf2aec3e32910ccba54c9769141ca9382c37d7dc6a09278537848686dc86 replaced-by:1e7b83742bf01a60cb45d466b52ecff41fc463b3a5abf538955e1040f5aa5389 replaced-by:1fe26b38ad5aab915578be62bd5c083793b076d98b976df2ed9be7c500de51c7 replaced-by:21483bd83b0a2320d730eff81ba09afa6814b151e1dc9f6320313a4a599a33d9 replaced-by:2774a25b972a7a2242484c9e85a2cb20200f712650c6c526ee2bffbd9d43ca36 replaced-by:27eb8412313761de40f24da1faf63f7796d7df2a0371340687b860a066f2114a replaced-by:280828225ff638eace26c8f34013f30f67e875bf2075ff3573b910af85aae8b3 replaced-by:2d843f1f9f187c6c02a04f2619d5da3b7eef781bc75645595d009ca6ec205220 replaced-by:34b16f9d7d5c5abab226828e2b3f9ab215e1d1a05b1086a5f4ae9fe6813d05ed replaced-by:3971c00fbf426f8bd44f0d8fd82587640b0a46c7b16e7b3cade376b6526cd5c6 replaced-by:3a45719693cf97332a85c426d76f05b7ea2cd727cd0617fbd603b215837a9f6a replaced-by:3f16b5a6a6ce587ee3510a56617e81b550b375c3f6b587a5affa4faacf585f08 replaced-by:3f266292cb4e477a8233f4ec2572c5bd03edbd113ee21e41e1acc2bff620b3c3 replaced-by:46c4ac33510ef97454a1734c0f422a75b2343db76174f514faf58f802f42ccff replaced-by:48ad0a5434fb9b8263d341fe512302dcacf86e18c21e5bbff97a5db34d5fa602 replaced-by:4bfd3db9e562b7f553dce3155734666f8a0c0645fff4da7bfaabbe5db749cebb replaced-by:4f68ef34974a7118e96eeba2e352e88043eff8e8ab3fef91b3dd9c851e049d8d replaced-by:51e432e4cca4c18120d2954284f5676c5095e0449e2fcd2d47ffa203c28945fe replaced-by:53760e5a50ded602b80a5c7c9a02e6473b451fcea3e5172e63a46b21ee6cb747 replaced-by:56345a96235de25211c5ffe01e5c9945126427d9360be00efd1db92a1a6e106d replaced-by:586e8ac486fb5480dd040d843eb3a3288b94aeb59c7d58ef3bab3bf93d2acb28 replaced-by:5a51b2ae3a7e521b27160c45fe785599475931ff3b1e2474cadf0bf84dae4206 replaced-by:5fa3894133980ab802b662e03ba8f792e63a002d8b82d7899e3ada19ad6f08ce replaced-by:6488c9c333ca018bf5eb1861c51a6a7b6a3b9ab6524c855f7d3045212c7e239d replaced-by:69d905857a862bdbe1bc4396551decb3fe50df3dad5c4a6dfe44854f81bf37dd replaced-by:6e1c7be2d5350fd60ca2efe65ab87213d0e64a26b068408c54bd8f608f2b4742 replaced-by:6fe1dbddf2d97d4208686200109abc213b9b545063dc2f4c69f3382f4e604b11 replaced-by:7186210369b4794d7147fefc1534159b615cfa3533ca1ba00ceb8f9672f2818b replaced-by:7f4e63eac416ad7e208a27e210b5fa2e9c99e811f83e7bd52200038e1925cee9 replaced-by:8757b4187c54223bc38c5b20ebe63d6d7997c3a7c75776a80692875f4d419f8e replaced-by:87f182a997afee360fa016e38795b4fa338255bbe9d88e865c203f99d7b2a504 replaced-by:88e5a8e7b0f3544410a843541a61d6dd3944d231d3a04b7cd47d3abaae050736 replaced-by:8af2a3af64b589909e0faa651a7c827f395ec593728b6f37b867ce1c58c116f6 replaced-by:94ad431e6547ec0902507c859d194e25637d5ca49abde17a1e91d712faad5f5a replaced-by:a5f66a84d447f736b0d8939a03a83ea2f5e7f4c20e57ac009a5c4dabc600a7a9 replaced-by:a6cdbaadcb2f1a5c0cda24151c8808e1fec8b30fc234346d990deb7a4eafbbb9 replaced-by:a9a6bc0cd7b615ddf1028704e5b8d7290181db243c571da71592377eb419db5c replaced-by:ae749d42a0ef88230cce609b3c7ab7d31e85340f7bec3f57aae1121d4cb098ca replaced-by:b0b78317c600ebfaf9d093e748e13b310cef30f8ab1019652979ae027d32cb6a replaced-by:b1c25d00a96d99591b7aa282656dee7d0bcb37701d969042e1a84855c4f0c3ec replaced-by:b2ecbeac71fd30d8e8a4009240953c448687addbc9ff7ad98b0e027b87b8b2c2 replaced-by:b4622fd0933fc99388947f3d3f97e5597c2818d6d66318c07e5fc792073672c5 replaced-by:be5c93dfbf9d3c5cc940d3c7918e916f63d03369f4fa8dc83c2c9c95d6e79dba replaced-by:c0b3c298f11e246d6a2c0cfbfc69cb36075651860eddf2e213c9eec47b6a757f replaced-by:c290f288244e1c0a20c17c87490a637aa8f746073f98015f46c6ce32d3535ee5 replaced-by:c3cb535de35b04227fb342785d4f705d72e4c44e82b91a9bd627061bf788731a replaced-by:c5fdfc5833e3f7a0c81281fc47ee9c96d5a185b5a26fb56f54793bae8ec0d9ea replaced-by:c6ccbefd4cd51c204fea9a3b9e3db934b1429b8320dcf9f0a413c0a88ac87192 replaced-by:ca250847f4963052355370723a297ad4ff9e21f082bd230fab35f9aa99441a73 replaced-by:cb31cfeaf736d10ff7d38b704ac719b146b9d64f3c09e125db9a9e3c7074f7db replaced-by:cc31ccac6f0c64b15e570afaf2765b90495a611e4e8fff496f0ac3f88f29426b replaced-by:d0cf93437b53de3d3909863b5438144ae3c85c3adbb960c8d1d6bdd9417cbb63 replaced-by:d29bd3f5c27bfed3e6d984740e96d0f168d32dc3e0b6ec0bb9462117853dd085 replaced-by:dc1fca0209c8117d14e0e2ee0580cf4cc7497bed67e9fb22de3ee285323c72b9 replaced-by:dd79a2db8de207f90477c3d4f9512d05ff86b1c8e2506c4e670f4dfb701737a8 replaced-by:ddbb1c9b558ba52e42e5480d0f2634ce879497458ea6b742f41be9d6b6578ff5 replaced-by:e2a79df22c10a9a5b6da949a2c347afa40e65b92a6048eb615897442187e9a27 replaced-by:e445a780b6f2f9b7ebe5e12195e5135393f498e8eb275c8d3b0d41c735a533a7 replaced-by:ef0ec45c0707f3958a6243b63b016552bf021374c659b478fe27539a25f1e8ca replaced-by:f704f006ad63e48b617453b470dc910e71a6ad61051342689302d46638b0f872 replaced-by:f72bea97b510b35fa1516cff4336c19d8e204f37aef7c1ba85453cbcf646a80b replaced-by:f7682887f440bd2e0b458fa624499d8cb32f81878aed5aa16e5db07dea82245b replaced-by:fa90c3768d85011f4efd45c985fe55574259ebd25a56ba99583867d5b955f7f6 replaced-by:fd1e15735c3d04bb2589cc5271eeda516433c8fd8350f0804c64d8599bdf2829 replaced-by:fe506ba6b480bb48ca49381893d2bec088cbc49d809a4684303fb19c58efc517 replaced-by:fe6265b0638f3ed0899be8b05f1705e1e54e176ea25ded6d8650a4b906749937 replaced-by:fec0c2d6895fe3862f32e53968d2fe22ca293ef3a72ea942c0731b308a5e9986 replaced-by:ffaaa017164206d85204887d16c117ef36c66790bcb9118196e97f26b3319c53 replaced-by:ffab9b6c46c17da0082aa6b914e245c92a98a7b22a7aece0f78dab593f6f214d replaced-by:ffb29439c0c23bc1056bc3a8aefb5eb5d237a1d56f5bec2c609f15a91b0e0564
8b0f6abd3f00e2c8697ff85e1b636c553ef629971afa9118db05054a8fac08d8	aea5bb5a1dbda239bd1b2c5ad823359913dac3b0866e6742b0929bacbbb49cce	retain	ratcheted-preexisting-debt	wave-b-20260824	review-decision ratchet debt verified
8b0f728c8823720f6203aae39f441c9b506a0548ec23af4d1528d637f65eec53	5dcb29bc1d9401aad0ef57e826c262e558ea021ca671121194d7a51b0f8c1e39	retain	ratcheted-preexisting-debt	wave-b-misra-apps-20260825	review-decision 21.16 memcmp on non-unsigned-char pointers confirmed in real code.
8b18c0a0b22996da2ef8de38c7db795741a705854269022269cd9921ffa2db20	642bb8e4c497ecfe44609c9699ad2e34adada84c04dad6688da361974edc9e12	retain	ratcheted-preexisting-debt	wave-b-20260824	review-decision ratchet debt verified
8b1c1ea88cefea3027a18acb0491752a09c60ec4e2bbe32f0794ba39985edfdf	40c8a30b79b01da3a93179ec8e90a9529102c0fe391d411419a47667a7150df1	retain	ratcheted-preexisting-debt	wave-b-20260824	review-decision ratchet debt verified
8b1f7a935f8e009ce46a4d92433fe22ac3455c057a14e839fb698303886f8cdf	8de86e0a04bd847fd113382de6ae44e2b978031a46580957d55e89519a49f349	resolved	resolved-construct-retired	fresh-reconcile-20260826	batch-a-cross artifact row; removal-evidence review-decision final source census confirms construct absent; reviewed history preserved
8b2086e7523ead74d6d525438d2b2d7bf1eb9414b3e3b842a592e03fb0a9ab5e	be0363d41040dd0dd4df2948e21edcf7e3ce72efd2997dc31bb547417688b143	retain	reviewed-scope-authority	batch-census-20260824	classification-batch sha256:artifact
8b22476c4e95b2459f0bea7a0fe1e579fdfee9ea2521fbb1dc883d78174319b9	17b7bd29c1f7f08f66ec0a74f782878a0146c86609aa44abbdf98956b9c6b71d	resolved	resolved-construct-retired	fresh-reconcile-20260826	review-decision Applied via set_source_files_properties to the vendored miniz.c alone; the cache_bench target itself keeps -Wall -Wextra -Werror at line 61.; removal-evidence review-decision final source census confirms construct absent; reviewed history preserved
8b26321b7db479be5e52f14e11d78f0cd7690c7fb24f1cfa868aef909f3fca23	5c3d893e55123b9c23a7ccf6bec2e1c928b3f0f2435fcdb3cb16cf07eda9dfeb	retain	reviewed-scope-authority	batch-census-20260824	classification-batch sha256:artifact
